0,1,2,3,4,5,6,7,8,9,10,11
-0.039,-0.107,-0.068,0.073,0.014,-0.087,0.042,0.059,0.016,-0.18,-0.112,-0.07
-0.026,0.005,0.032,0.01,-0.03,0.018,0.04,0.083,-0.067,0.019,-0.18,0.167
-0.115,-0.06,0.055,0.087,-0.085,-0.002,0.066,0.006,0.002,0.08,0.08,0.06
-0.071,-0.113,-0.042,0.092,-0.014,-0.078,0.077,0.103,-0.036,0.023,-0.029,-0.129
0.023,0.005,-0.018,-0.013,0.02,-0.006,0.029,-0.012,-0.08,-0.024,-0.017,-0.016
-0.066,-0.074,-0.008,0.071,-0.029,-0.041,0.035,0.03,0.02,-0.047,0.032,-0.02
-0.241,-0.102,0.139,0.171,-0.19,0.018,-0.045,0.078,0.12,0.105,0.032,-0.06
-0.068,0.016,0.085,0.026,-0.077,0.05,-0.04,-0.117,-0.141,-0.154,0.208,-0.562
-0.043,-0.101,-0.058,0.073,0.007,-0.079,0.123,-0.121,-0.144,-0.056,-0.197,-0.231
-0.076,0.096,0.172,-0.01,-0.124,0.134,0.158,0.321,0.173,0.047,-0.02,-0.103
0.041,0.142,0.101,-0.091,-0.03,0.121,-0.087,-0.016,-0.163,-0.201,-0.228,-0.135
-0.084,0.039,0.123,0.022,-0.103,0.081,0.133,0.159,0.064,0.099,-0.168,-0.44
-0.071,-0.152,-0.081,0.112,0.005,-0.116,0.018,-0.063,-0.046,-0.02,-0.02,0.005
0.047,0.014,-0.034,-0.03,0.041,-0.01,-0.026,-0.026,-0.058,-0.033,0.196,-0.112
0.301,0.335,0.034,-0.318,0.133,0.184,0.044,0.681,0.302,0.125,0.109,0.092
0.013,0.068,0.055,-0.041,-0.022,0.062,0.146,0.461,0.423,0.212,-0.088,-0.07
-0.041,-0.09,-0.048,0.066,0.003,-0.069,0.06,0.35,0.165,0.12,-0.045,-0.025
0.744,0.113,-0.63,-0.428,0.687,-0.258,-0.818,1.096,1.756,1.911,0.858,0.742
0.132,0.019,-0.113,-0.075,0.122,-0.047,-0.368,-0.803,-1.193,-1.233,-0.037,0.062
0.236,-0.145,-0.381,-0.045,0.309,-0.263,-0.1,-0.053,-0.062,-0.062,0.06,0.001
0.021,0.061,0.039,-0.041,-0.009,0.05,-0.07,-0.073,-0.115,-0.215,-0.245,-0.025
-0.09,-0.052,0.038,0.07,-0.064,-0.006,-0.278,-0.174,-0.152,-0.247,-0.197,-0.185
0.097,0.387,0.29,-0.242,-0.097,0.339,0.016,0.36,0.582,0.579,0.135,0.053
0.04,-0.067,-0.108,0.013,0.074,-0.087,0.055,-0.036,-0.082,-0.126,-0.125,-0.14
-0.307,-0.192,0.114,0.249,-0.21,-0.039,0.163,0.955,-0.033,-0.071,-0.153,-0.111
0.089,-0.067,-0.155,-0.01,0.122,-0.111,0.18,-0.125,0.155,-0.135,0.036,-0.185
0.001,0.131,0.131,-0.066,-0.065,0.131,0.205,0.013,-0.15,0.04,-0.054,-0.049
0.044,0.008,-0.037,-0.026,0.04,-0.014,0.033,0.041,0.155,0.088,0.16,0.106
-0.046,-0.126,-0.081,0.086,0.018,-0.103,0.13,-0.03,-0.045,-0.074,-0.019,-0.057
-0.536,-0.069,0.467,0.302,-0.502,0.199,1.012,2.041,1.733,0.761,-0.814,-1.172
-0.029,0.056,0.085,-0.013,-0.057,0.07,-0.088,-0.154,-0.182,-0.153,0.102,-0.022
-0.095,-0.031,0.064,0.064,-0.08,0.016,-0.004,-0.055,-0.074,-0.112,-0.114,-0.07
0.036,0.058,0.022,-0.047,0.006,0.04,0.023,-0.023,0.051,0.019,0.004,-0.02
-0.092,-0.025,0.067,0.058,-0.079,0.021,0.025,-0.059,0.026,-0.019,-0.015,-0.065
-0.019,-0.077,-0.057,0.048,0.019,-0.067,0.002,-0.023,-0.075,-0.123,-0.112,-0.276
-0.002,-0.101,-0.099,0.052,0.048,-0.1,0.019,0.018,0.04,0.035,-0.015,0.069
-0.242,0.305,0.547,-0.032,-0.395,0.426,-0.4,0.287,0.454,0.224,0.12,-0.088
0.012,0.077,0.065,-0.045,-0.027,0.071,-0.065,0.082,-0.049,0.071,0.154,0.09
0.088,0.127,0.039,-0.107,0.024,0.083,0.028,-0.006,0.073,0.043,0.035,0.243
-0.047,0.149,0.196,-0.051,-0.122,0.172,-0.048,-0.33,-0.128,-0.371,-0.214,-0.253
-0.086,-0.05,0.036,0.067,-0.061,-0.007,0.095,0.029,-0.216,-0.184,0.099,0.02
-0.09,-0.025,0.065,0.057,-0.077,0.02,0.122,0.005,0.019,-0.239,-0.135,-0.085
0.055,0.03,-0.025,-0.042,0.04,0.002,0.005,0.024,-0.095,-0.06,-0.005,0.045
-0.15,0.097,0.247,0.026,-0.199,0.172,0.279,0.265,0.218,0.109,0.045,0.336
-0.032,-0.005,0.027,0.018,-0.029,0.011,0.01,-0.175,-0.145,-0.16,-0.075,-0.095
-0.11,-0.07,0.04,0.09,-0.075,-0.015,0.005,-0.07,-0.206,-0.143,-0.128,-0.089
0.361,0.075,-0.286,-0.218,0.323,-0.105,0.153,0.54,0.392,0.302,0.266,0.162
0.082,0.179,0.097,-0.131,-0.007,0.138,-0.079,0.02,0.298,0.131,0.035,0.174
-0.016,-0.069,-0.053,0.043,0.018,-0.061,-0.012,-0.318,0.288,-0.05,-0.098,-0.167
-0.048,0.787,0.834,-0.37,-0.441,0.81,-0.479,-0.619,0.063,0.354,0.864,1.84
-0.045,-0.028,0.017,0.036,-0.031,-0.005,0.105,0.163,0.122,0.063,0.032,0.096
-0.052,0.065,0.116,-0.007,-0.085,0.091,0.141,0.152,0.127,0.069,0.038,-0.026
-0.089,-0.109,-0.02,0.099,-0.035,-0.064,0.021,-0.048,-0.107,-0.005,-0.01,0.0
-0.045,-0.13,-0.085,0.088,0.02,-0.107,0.105,0.099,-0.034,0.041,-0.187,0.202
-0.126,-0.082,0.044,0.104,-0.085,-0.019,-0.088,-0.037,-0.15,-0.054,-0.045,-0.083
0.087,-0.05,-0.137,-0.018,0.112,-0.093,-0.011,-0.04,-0.08,-0.02,-0.095,-0.13
-0.036,-0.027,0.009,0.031,-0.022,-0.009,0.055,0.48,0.472,0.157,0.187,0.105
-0.008,-0.16,-0.152,0.084,0.072,-0.156,0.135,0.007,-0.08,-0.115,-0.125,-0.092
0.002,-0.03,-0.032,0.015,0.017,-0.031,-0.06,-0.156,-0.285,-0.331,-0.265,-0.125
-0.031,0.038,0.069,-0.004,-0.051,0.054,-0.093,-0.079,-0.126,-0.151,-0.093,-0.057
-0.049,-0.099,-0.05,0.074,0.001,-0.075,0.019,-0.017,-0.157,-0.087,-0.053,-0.044
0.001,-0.195,-0.196,0.097,0.099,-0.195,-0.027,-0.032,-0.109,-0.029,-0.13,-0.09
-0.378,-0.189,0.189,0.284,-0.283,0.0,0.106,-0.768,-1.207,-0.841,-0.488,-0.185
0.096,0.154,0.057,-0.125,0.019,0.105,-0.088,-0.109,-0.085,-0.008,0.216,2.561
0.069,0.012,-0.058,-0.041,0.063,-0.023,-0.001,0.172,0.203,0.159,-0.028,0.012
-0.016,0.053,0.07,-0.019,-0.043,0.061,-0.119,0.106,-0.009,0.015,-0.003,-0.053
-0.165,-0.049,0.116,0.107,-0.141,0.033,0.05,0.016,0.028,0.015,-0.257,0.038
0.254,0.072,-0.183,-0.163,0.218,-0.055,0.164,0.444,0.95,0.903,0.622,0.397
-0.116,0.144,0.26,-0.014,-0.188,0.202,0.082,0.206,-0.029,0.19,0.071,0.059
0.301,0.206,-0.095,-0.253,0.197,0.055,-0.17,0.035,0.239,0.291,0.33,0.211
-0.014,-0.038,-0.024,0.026,0.005,-0.03,-0.022,-0.058,-0.084,-0.092,-0.159,-0.077
0.041,0.109,0.068,-0.075,-0.014,0.088,-0.05,-0.122,-0.148,-0.259,-0.212,0.342
0.065,0.011,-0.054,-0.037,0.059,-0.021,-0.1,-0.149,-0.149,-0.098,-0.042,0.008
-0.181,-0.097,0.083,0.139,-0.132,-0.007,0.06,0.018,-0.032,-0.032,-0.03,-0.066
-0.004,-0.025,-0.021,0.015,0.009,-0.023,0.007,-0.047,-0.044,-0.104,-0.099,-0.042
-0.044,0.071,0.116,-0.014,-0.08,0.093,0.136,0.045,0.055,0.06,-0.068,-0.097
0.284,0.194,-0.091,-0.239,0.187,0.051,0.043,0.577,0.227,0.185,0.175,0.104
0.184,0.185,0.0,-0.185,0.092,0.092,-0.034,0.005,0.056,-0.01,-0.025,0.025
0.18,0.115,-0.065,-0.147,0.122,0.025,0.054,0.328,0.256,0.102,0.088,0.044
0.177,0.11,-0.068,-0.144,0.122,0.021,0.007,0.276,0.111,-0.015,-0.028,-0.04
-0.065,-0.126,-0.062,0.096,-0.001,-0.094,0.125,0.031,-0.01,-0.031,-0.061,-0.051
-0.315,-0.039,0.277,0.177,-0.296,0.119,-0.036,-0.257,-0.402,-0.2,-0.529,0.703
0.035,0.045,0.01,-0.04,0.012,0.027,0.025,-0.05,-0.135,-0.115,-0.2,1.498
0.042,-0.055,-0.097,0.007,0.07,-0.075,0.038,0.04,-0.034,-0.095,-0.164,-0.265
-0.069,-0.01,0.059,0.039,-0.064,0.024,-0.045,-0.105,-0.455,-0.34,0.178,-0.052
-0.386,-0.058,0.328,0.222,-0.357,0.135,0.191,-0.086,-0.219,-0.163,-0.115,-0.066
-0.043,0.171,0.214,-0.065,-0.128,0.192,-0.055,-0.145,-0.084,-0.035,-0.075,-0.06
-0.01,0.763,0.774,-0.377,-0.392,0.768,-0.29,-0.25,-0.185,-0.17,-0.195,-0.225
-0.119,-0.004,0.115,0.061,-0.117,0.055,-0.08,-0.087,-0.145,0.317,-0.045,-0.08
-0.196,-0.184,0.012,0.19,-0.103,-0.086,-0.131,-0.035,0.028,0.036,0.02,0.025
-0.405,-0.33,0.075,0.367,-0.24,-0.127,-0.089,-0.148,-0.209,-0.2,-0.266,-0.273
-0.205,-0.263,-0.058,0.234,-0.073,-0.16,0.014,0.056,0.06,0.18,0.091,0.001
-0.135,0.278,0.413,-0.072,-0.274,0.345,-0.583,-1.572,-0.232,0.071,0.358,0.416
-0.057,-0.022,0.034,0.039,-0.045,0.006,0.052,-0.094,-0.222,-0.149,-0.155,-0.061
0.09,0.017,-0.073,-0.054,0.082,-0.028,0.144,0.065,0.244,-0.062,0.05,0.039
0.193,0.377,0.184,-0.285,0.004,0.28,-0.027,0.344,0.055,-0.022,-0.08,-0.106
-0.025,-0.281,-0.255,0.153,0.115,-0.268,0.028,0.001,-0.211,-0.227,-0.173,-0.145
0.039,0.067,0.028,-0.053,0.005,0.047,0.07,0.106,0.208,-0.036,0.12,0.012
0.003,-0.009,-0.012,0.003,0.008,-0.01,0.051,0.036,-0.03,-0.019,-0.007,0.019
-0.111,0.063,0.174,0.024,-0.143,0.118,0.008,-0.148,-0.027,-0.085,-1.292,0.045
-0.072,-0.062,0.011,0.067,-0.041,-0.025,0.115,-0.168,-0.078,-0.099,-0.061,-0.028
-0.039,0.092,0.131,-0.027,-0.085,0.111,-0.034,-0.035,-0.219,-0.137,0.05,0.06
0.132,0.073,-0.059,-0.102,0.095,0.007,0.017,-0.523,0.248,0.071,-0.133,0.237
0.063,0.148,0.085,-0.106,-0.012,0.116,0.023,0.083,-0.121,-0.154,-0.124,-0.089
0.006,-0.083,-0.089,0.038,0.048,-0.086,-0.004,0.02,0.021,0.039,0.047,-0.049
-0.272,-0.023,0.249,0.147,-0.26,0.113,0.314,0.57,0.895,0.467,-0.022,-0.136
